Subnum,Condition,Phase,Option,Value,err,abs_err,BestOption,Confidence,CA_diff,CA_diff_normalized,Value_normalized,BestOption_CA,training_accuracy
146,Frequency,6,A,0.7,0.04999999999999993,0.04999999999999993,0.6,3.0,-0.29999999999999993,-0.3157894736842104,0.7368421052631579,0.35,0.5
147,Baseline,6,A,0.8,0.15000000000000002,0.15000000000000002,0.55,8.0,-0.10000000000000009,-0.8571428571428571,1.5238095238095237,0.05,0.5583333333333333
147,Frequency,6,A,0.5,-0.15000000000000002,0.15000000000000002,0.75,7.0,0.25,0.3255813953488371,0.6511627906976745,1.0,0.65
148,Baseline,6,A,0.27,-0.38,0.38,0.6,1.0,0.019999999999999962,0.013114754098360631,0.17704918032786887,0.5,0.6416666666666666
149,Baseline,6,A,1.1,0.45000000000000007,0.45000000000000007,0.55,2.0,-0.8,-0.6477732793522267,0.8906882591093117,0.5,0.625
149,Frequency,6,A,1.49,0.84,0.84,0.45,2.0,-0.26,-0.4697986577181208,0.7999999999999999,0.1,0.15
150,Baseline,6,A,0.8,0.15000000000000002,0.15000000000000002,0.5,1.0,-0.56,-0.2786069651741293,0.3980099502487562,0.3,0.5
150,Frequency,6,A,0.8,0.15000000000000002,0.15000000000000002,0.6,2.0,0.09999999999999998,0.05102040816326531,0.40816326530612246,0.4,0.5333333333333333
151,Baseline,6,A,0.75,0.09999999999999998,0.09999999999999998,0.35,7.0,0.25,0.3225806451612903,0.45161290322580644,1.0,0.5666666666666667
151,Frequency,6,A,1.0,0.35,0.35,1.0,9.0,0.0,0.0,0.8,0.1,0.8166666666666667
154,Baseline,6,A,0.6,-0.050000000000000044,0.050000000000000044,0.6,10.0,0.20000000000000007,0.213903743315508,0.6417112299465241,0.3,0.4666666666666666
154,Frequency,6,A,0.6,-0.050000000000000044,0.050000000000000044,0.9,5.0,0.20000000000000007,0.5217391304347827,0.3726708074534162,0.1,0.7499999999999999
155,Baseline,6,A,0.5,-0.15000000000000002,0.15000000000000002,0.4,9.0,0.30000000000000004,0.29916897506925216,0.4986149584487534,0.95,0.4833333333333333
155,Frequency,6,A,0.5,-0.15000000000000002,0.15000000000000002,0.4,5.0,0.0,0.0,0.5263157894736842,0.0,0.4166666666666666
156,Baseline,6,A,0.4,-0.25,0.25,0.6,2.0,0.6,0.6,0.4,0.7,0.6499999999999999
156,Frequency,6,A,1.2,0.5499999999999999,0.5499999999999999,0.6,2.0,-0.7,-0.5833333333333331,0.9999999999999998,0.5,0.65
157,Baseline,6,A,0.8,0.15000000000000002,0.15000000000000002,0.55,1.0,-0.30000000000000004,0.6799999999999999,0.32,0.6,0.5833333333333334
157,Frequency,6,A,0.4,-0.25,0.25,0.85,5.0,0.19999999999999996,0.19047619047619047,0.38095238095238093,0.95,0.8833333333333333
159,Baseline,6,A,1.0,0.35,0.35,0.75,5.0,0.0,0.0,0.9090909090909091,0.7,0.7333333333333334
159,Frequency,6,A,1.0,0.35,0.35,0.5,7.0,-0.30000000000000004,-0.4242424242424243,1.0606060606060606,0.15,0.5666666666666667
160,Baseline,6,A,0.9,0.25,0.25,0.35,10.0,-0.9,-1.0,1.0,0.0,0.5166666666666666
161,Baseline,6,A,0.6,-0.050000000000000044,0.050000000000000044,0.5,7.0,0.30000000000000004,0.24561403508771928,0.49122807017543857,0.0,0.5
161,Frequency,6,A,0.9,0.25,0.25,1.0,7.0,-0.09999999999999998,-0.17543859649122795,0.7368421052631579,0.5,0.8583333333333333
163,Baseline,6,A,0.48,-0.17000000000000004,0.17000000000000004,0.7,8.0,0.20999999999999996,0.09213587715216381,0.357375523499302,0.25,0.6499999999999999
163,Frequency,6,A,0.58,-0.07000000000000006,0.07000000000000006,0.05,7.0,-0.09999999999999998,-0.17468541820873418,0.6010362694300517,0.55,0.0666666666666666
166,Baseline,6,A,0.83,0.17999999999999994,0.17999999999999994,0.5,10.0,-0.13,-0.26490066225165565,1.099337748344371,0.95,0.5
166,Frequency,6,A,1.11,0.4600000000000001,0.4600000000000001,0.5,10.0,-0.7600000000000001,-0.5333333333333333,0.7789473684210526,0.35,0.55
167,Baseline,6,A,0.6,-0.050000000000000044,0.050000000000000044,0.45,5.0,0.30000000000000004,0.24,0.48,0.8,0.4916666666666667
167,Frequency,6,A,0.8,0.15000000000000002,0.15000000000000002,0.55,2.0,-0.5,-0.7142857142857143,1.1428571428571428,0.85,0.5833333333333333
168,Baseline,6,A,0.7,0.04999999999999993,0.04999999999999993,0.85,5.0,-0.09999999999999998,-0.2178217821782179,0.6930693069306931,0.55,0.7833333333333333
168,Frequency,6,A,0.6,-0.050000000000000044,0.050000000000000044,0.9,5.0,0.20000000000000007,0.03418803418803418,0.5128205128205129,0.15,0.7166666666666666
169,Baseline,6,A,0.73,0.07999999999999996,0.07999999999999996,0.45,10.0,-0.6799999999999999,-1.0727681920480119,1.0952738184546136,0.0,0.4249999999999999
169,Frequency,6,A,0.69,0.039999999999999925,0.039999999999999925,0.8,10.0,0.6000000000000001,-1.3169014084507045,1.6197183098591552,0.8,0.5833333333333333
172,Baseline,6,A,0.5,-0.15000000000000002,0.15000000000000002,0.5,5.0,0.0,0.0,0.29850746268656714,0.9,0.6333333333333333
172,Frequency,6,A,1.0,0.35,0.35,0.7,9.0,-0.5,,,1.0,0.725
173,Baseline,6,A,0.15,-0.5,0.5,0.35,10.0,-0.29000000000000004,-0.9830508474576273,0.5084745762711865,0.35,0.475
173,Frequency,6,A,0.2,-0.45,0.45,0.65,1.0,-0.07,-0.1021897810218978,0.291970802919708,0.15,0.5833333333333334
174,Baseline,6,A,0.34,-0.31,0.31,0.75,4.0,0.8899999999999999,1.5182250396196513,0.43106180665610144,0.9,0.8583333333333334
174,Frequency,6,A,-1.05,-1.7000000000000002,1.7000000000000002,0.4,1.0,2.05,1.3812785388127855,-0.2397260273972603,0.05,0.425
176,Baseline,6,A,0.4,-0.25,0.25,0.65,7.0,0.7999999999999999,0.6187845303867403,0.30939226519337015,1.0,0.6666666666666667
176,Frequency,6,A,0.8,0.15000000000000002,0.15000000000000002,0.85,8.0,0.09999999999999998,0.08695652173913038,0.6956521739130436,0.5,0.7
177,Baseline,6,A,0.75,0.09999999999999998,0.09999999999999998,0.6,10.0,-0.050000000000000044,-0.05714285714285705,0.8571428571428571,0.0,0.5333333333333333
177,Frequency,6,A,0.7,0.04999999999999993,0.04999999999999993,0.95,10.0,0.0,0.0,0.7777777777777778,1.0,0.925
178,Baseline,6,A,-0.4,-1.05,1.05,0.4,2.0,-0.09999999999999998,-0.6140350877192982,-0.7017543859649122,0.65,0.7333333333333333
178,Frequency,6,A,0.77,0.12,0.12,0.9,4.0,-0.31,-2.6181818181818173,3.7333333333333325,0.05,0.875
180,Baseline,6,A,1.0,0.35,0.35,0.6,8.0,0.75,0.29999999999999993,0.4,0.55,0.4666666666666667
181,Baseline,6,A,0.8,0.15000000000000002,0.15000000000000002,1.0,3.0,-0.20000000000000007,0.1874999999999999,0.7500000000000001,0.85,0.675
181,Frequency,6,A,0.1,-0.55,0.55,0.35,1.0,0.19999999999999998,0.22222222222222224,0.11111111111111113,0.85,0.3333333333333333
184,Baseline,6,A,1.35,0.7000000000000001,0.7000000000000001,0.45,4.0,0.19999999999999996,0.1962421711899791,0.4509394572025053,0.25,0.4499999999999999
184,Frequency,6,A,1.7,1.0499999999999998,1.0499999999999998,0.5,3.0,0.30000000000000004,-0.14965986394557818,0.6938775510204082,0.6,0.6833333333333333
186,Baseline,6,A,0.85,0.19999999999999996,0.19999999999999996,0.65,4.0,0.09999999999999998,0.23376623376623373,0.5887445887445887,0.95,0.575
186,Frequency,6,A,0.9,0.25,0.25,0.65,4.0,-0.050000000000000044,-0.03703703703703709,0.6666666666666666,0.05,0.625
187,Baseline,6,A,0.7,0.04999999999999993,0.04999999999999993,0.35,4.0,0.30000000000000004,0.631578947368421,0.42105263157894735,1.0,0.4666666666666667
187,Frequency,6,A,1.0,0.35,0.35,0.5,7.0,-0.7,-1.103448275862069,1.206896551724138,0.0,0.6916666666666667
188,Baseline,6,A,1.4,0.7499999999999999,0.7499999999999999,0.4,4.0,0.20000000000000018,0.08695652173913049,0.6086956521739131,0.65,0.4666666666666667
192,Frequency,6,A,1.1,0.45000000000000007,0.45000000000000007,0.6,1.0,-0.40000000000000013,-0.2758620689655173,0.7586206896551724,0.8,0.6833333333333333
193,Baseline,6,A,0.6,-0.050000000000000044,0.050000000000000044,1.0,10.0,0.4,0.47058823529411764,0.7058823529411765,0.0,0.8916666666666666
193,Frequency,6,A,0.8,0.15000000000000002,0.15000000000000002,0.85,9.0,-0.20000000000000007,-0.6461538461538462,1.1076923076923078,0.4,0.7333333333333333
196,Baseline,6,A,0.5,-0.15000000000000002,0.15000000000000002,0.75,1.0,0.5,0.29411764705882354,0.29411764705882354,0.95,0.7833333333333333
199,Baseline,6,A,1.01,0.36,0.36,0.6,9.0,-0.14,-0.25996533795493937,0.7876949740034662,0.6,0.5666666666666667
199,Frequency,6,A,0.76,0.10999999999999999,0.10999999999999999,0.45,3.0,-0.31,0.09312638580931265,0.5055432372505543,0.4,0.4666666666666667
200,Baseline,6,A,0.48,-0.17000000000000004,0.17000000000000004,1.0,3.0,0.41000000000000003,0.9391575663026521,0.4492979719188767,0.95,0.75
200,Frequency,6,A,1.44,0.7899999999999999,0.7899999999999999,0.85,5.0,-0.8899999999999999,-1.117824773413897,1.4501510574018126,0.15,0.8583333333333332
202,Baseline,6,A,0.8,0.15000000000000002,0.15000000000000002,0.6,8.0,0.3999999999999999,0.19047619047619047,0.6095238095238096,1.0,0.5416666666666666
202,Frequency,6,A,1.5,0.85,0.85,1.0,8.0,-0.19999999999999996,-0.10423452768729635,0.781758957654723,0.9,0.825
203,Frequency,6,A,1.9,1.25,1.25,0.75,1.0,-1.45,-0.7532467532467532,0.9870129870129869,0.25,0.8416666666666667
207,Baseline,6,A,1.0,0.35,0.35,0.5,3.0,-0.30000000000000004,-0.20000000000000007,0.6666666666666666,0.5,0.5166666666666666
207,Frequency,6,A,1.3,0.65,0.65,0.45,4.0,-0.55,-0.5870646766169155,1.0348258706467663,0.5,0.6416666666666666
208,Frequency,6,A,1.0,0.35,0.35,0.7,4.0,0.0,-0.42105263157894735,0.8421052631578947,0.05,0.7083333333333333
209,Baseline,6,A,1.0,0.35,0.35,0.5,5.0,-0.5,-0.423728813559322,0.847457627118644,1.0,0.6166666666666667
209,Frequency,6,A,0.7,0.04999999999999993,0.04999999999999993,0.6,5.0,-0.7,-0.9722222222222222,0.9722222222222222,0.0,0.4416666666666666
211,Baseline,6,A,0.15,-0.5,0.5,0.0,3.0,0.5499999999999999,0.7768595041322314,0.14876033057851237,0.25,0.2333333333333333
211,Frequency,6,A,0.8,0.15000000000000002,0.15000000000000002,1.0,7.0,0.0,0.0,0.691358024691358,0.1,0.9333333333333332
212,Baseline,6,A,0.6,-0.050000000000000044,0.050000000000000044,0.5,4.0,0.6,0.821917808219178,0.3287671232876712,0.65,0.4583333333333333
212,Frequency,6,A,0.8,0.15000000000000002,0.15000000000000002,0.5,4.0,-0.20000000000000007,-0.03636363636363649,0.5818181818181819,0.55,0.4833333333333333
213,Baseline,6,A,0.7,0.04999999999999993,0.04999999999999993,0.55,5.0,0.0,0.2222222222222221,0.5555555555555557,0.85,0.6083333333333334
213,Frequency,6,A,0.8,0.15000000000000002,0.15000000000000002,0.6,8.0,-0.5,-0.9821428571428571,1.1428571428571428,0.35,0.5666666666666667
214,Baseline,6,A,0.67,0.020000000000000018,0.020000000000000018,0.6,3.0,0.57,0.35014836795252224,0.23857566765578642,0.9,0.5083333333333333
214,Frequency,6,A,1.24,0.59,0.59,0.4,5.0,-0.57,-0.10566037735849054,0.779874213836478,0.25,0.4416666666666666
216,Baseline,6,A,0.45,-0.2,0.2,0.55,2.0,0.78,0.7870239774330041,0.2538787023977433,0.4,0.5249999999999999
216,Frequency,6,A,0.6,-0.050000000000000044,0.050000000000000044,1.0,3.0,-0.09999999999999998,-0.17142857142857149,1.0285714285714287,0.9,0.9833333333333332
218,Baseline,6,A,0.5,-0.15000000000000002,0.15000000000000002,0.85,2.0,-0.35,-0.7692307692307692,1.0989010989010988,0.4,0.7
218,Frequency,6,A,0.3,-0.35000000000000003,0.35000000000000003,0.85,1.0,0.5,1.891891891891892,0.27027027027027023,0.9,0.7416666666666666
221,Baseline,6,A,1.0,0.35,0.35,0.55,5.0,-0.75,-0.7116104868913858,0.7490636704119851,0.85,0.6499999999999999
221,Frequency,6,A,0.75,0.09999999999999998,0.09999999999999998,0.5,3.0,0.25,-0.6410256410256411,1.153846153846154,0.0,0.625
223,Baseline,6,A,0.81,0.16000000000000003,0.16000000000000003,0.45,6.0,-0.18000000000000005,-0.2614678899082569,0.743119266055046,0.9,0.1916666666666666
223,Frequency,6,A,0.99,0.33999999999999997,0.33999999999999997,0.65,6.0,-0.36,-0.03432930705657977,0.7552447552447552,0.2,0.5583333333333332
224,Baseline,6,A,0.12,-0.53,0.53,0.3,2.0,-0.18,-1.1428571428571428,0.5714285714285714,0.55,0.325
226,Frequency,6,A,0.0,-0.65,0.65,0.35,10.0,1.0,,,0.45,0.3333333333333333
228,Baseline,6,A,-0.43,-1.08,1.08,0.6,4.0,1.66,1.4348222424794899,-0.31358249772105745,0.05,0.5666666666666667
228,Frequency,6,A,1.03,0.38,0.38,0.95,4.0,-0.8,-0.3617161716171617,0.5438943894389439,0.05,0.625
230,Baseline,6,A,0.36,-0.29000000000000004,0.29000000000000004,0.45,1.0,0.09000000000000002,0.045112781954887216,0.18045112781954886,0.55,0.4416666666666666
230,Frequency,6,A,0.91,0.26,0.26,0.55,1.0,-0.45,-0.29032258064516137,0.5870967741935484,0.5,0.5333333333333332
231,Baseline,6,A,0.2,-0.45,0.45,0.65,3.0,0.49999999999999994,0.47468354430379733,0.189873417721519,0.5,0.6333333333333333
231,Frequency,6,A,1.2,0.5499999999999999,0.5499999999999999,0.7,4.0,-1.4,-2.3636363636363638,2.181818181818182,0.0,0.6833333333333333
232,Baseline,6,A,0.71,0.05999999999999994,0.05999999999999994,0.45,7.0,-0.49,-0.4030131826741996,0.6239799121155053,0.8,0.4916666666666666
234,Frequency,6,A,1.3,0.65,0.65,0.55,10.0,-0.8,-0.8376963350785339,1.3612565445026177,0.1,0.525
235,Baseline,6,A,1.0,0.35,0.35,0.55,7.0,-2.0,-3.333333333333333,1.9444444444444444,0.4,0.5083333333333334
238,Baseline,6,A,0.6,-0.050000000000000044,0.050000000000000044,0.75,4.0,0.09999999999999998,0.30508474576271183,0.4067796610169492,0.35,0.7166666666666667
238,Frequency,6,A,0.8,0.15000000000000002,0.15000000000000002,0.8,6.0,-0.30000000000000004,-0.29378531073446335,1.0847457627118644,0.05,0.6333333333333333
239,Baseline,6,A,0.6,-0.050000000000000044,0.050000000000000044,0.6,5.0,-0.09999999999999998,0.21978021978021978,0.6593406593406593,0.25,0.5583333333333333
239,Frequency,6,A,0.9,0.25,0.25,0.5,6.0,-0.20000000000000007,-0.1230769230769232,0.5538461538461539,0.15,0.6083333333333334
240,Baseline,6,A,0.3,-0.35000000000000003,0.35000000000000003,0.85,5.0,0.0,0.06818181818181812,0.3409090909090909,0.6,0.8416666666666666
240,Frequency,6,A,0.2,-0.45,0.45,0.85,4.0,0.09999999999999998,0.18604651162790692,0.372093023255814,0.6,0.6916666666666667
241,Baseline,6,A,0.6,-0.050000000000000044,0.050000000000000044,0.75,7.0,0.30000000000000004,0.6666666666666665,0.7179487179487181,0.95,0.5583333333333333
241,Frequency,6,A,0.7,0.04999999999999993,0.04999999999999993,1.0,10.0,-0.09999999999999998,-0.20779220779220786,0.9090909090909092,0.0,0.8999999999999999
242,Baseline,6,A,0.65,0.0,0.0,0.95,5.0,0.13,-0.2714859437751004,0.5220883534136546,0.1,0.825
242,Frequency,6,A,0.97,0.31999999999999995,0.31999999999999995,1.0,2.0,-0.10999999999999999,0.683651804670913,0.41188959660297236,0.85,0.5833333333333333
244,Baseline,6,A,1.54,0.89,0.89,0.45,8.0,-0.53,-0.3647311827956988,1.059784946236559,0.55,0.4666666666666667
246,Baseline,6,A,0.7,0.04999999999999993,0.04999999999999993,0.55,5.0,-0.7,-0.7692307692307693,0.7692307692307693,0.0,0.6333333333333333
246,Frequency,6,A,1.0,0.35,0.35,0.05,2.0,-0.30000000000000004,0.0219780219780219,0.43956043956043955,0.0,0.1833333333333333
247,Baseline,6,A,0.79,0.14,0.14,0.6,7.0,-0.21000000000000008,-0.4081373172282264,0.7031150667514304,0.3,0.5166666666666666
247,Frequency,6,A,0.7,0.04999999999999993,0.04999999999999993,0.95,4.0,-0.24999999999999994,-0.022172949002217224,0.6208425720620843,0.6,0.7833333333333333
249,Baseline,6,A,1.2,0.5499999999999999,0.5499999999999999,0.6,4.0,-0.29999999999999993,-0.5412371134020618,1.2371134020618557,0.35,0.6000000000000001
249,Frequency,6,A,0.2,-0.45,0.45,0.55,1.0,0.09999999999999998,0.06666666666666665,0.13333333333333333,0.4,0.4916666666666666
250,Baseline,6,A,0.55,-0.09999999999999998,0.09999999999999998,0.45,1.0,-0.10000000000000003,-0.10000000000000003,0.55,0.4,0.5416666666666667
250,Frequency,6,A,0.45,-0.2,0.2,0.55,2.0,0.55,0.038461538461538436,0.34615384615384615,0.7,0.675
251,Baseline,6,A,0.56,-0.08999999999999997,0.08999999999999997,0.4,1.0,0.35,0.2991452991452991,0.4786324786324786,0.85,0.4333333333333333
251,Frequency,6,A,0.54,-0.10999999999999999,0.10999999999999999,0.75,1.0,-0.34,-0.3617021276595745,0.574468085106383,0.95,0.6333333333333333
252,Baseline,6,A,1.4,0.7499999999999999,0.7499999999999999,0.4,6.0,-0.19999999999999996,-0.28402366863905315,0.9940828402366864,0.4,0.5
252,Frequency,6,A,0.6,-0.050000000000000044,0.050000000000000044,0.5,5.0,0.5000000000000001,0.4424778761061947,0.5309734513274336,0.2,0.5
257,Baseline,6,A,0.0,-0.65,0.65,0.5,5.0,1.2,1.0909090909090908,0.0,1.0,0.6083333333333334
257,Frequency,6,A,0.07,-0.5800000000000001,0.5800000000000001,0.55,4.0,0.8,0.7853736089030207,0.044515103338632754,0.25,0.4833333333333333
258,Baseline,6,A,0.4,-0.25,0.25,1.0,6.0,0.14,0.10909090909090902,0.8727272727272727,0.85,0.8
258,Frequency,6,A,0.5,-0.15000000000000002,0.15000000000000002,0.3,2.0,0.6200000000000001,0.8582089552238807,0.18656716417910446,0.65,0.4416666666666666
259,Baseline,6,A,1.03,0.38,0.38,0.55,3.0,0.16999999999999993,0.09990205680705189,0.6052889324191969,0.75,0.6833333333333333
259,Frequency,6,A,0.89,0.24,0.24,0.65,5.0,-0.13,-0.13903743315508033,0.9518716577540106,0.6,0.5833333333333333
263,Baseline,6,A,0.23,-0.42000000000000004,0.42000000000000004,0.45,4.0,0.32000000000000006,0.39024390243902446,0.28048780487804875,0.85,0.6083333333333333
263,Frequency,6,A,0.96,0.30999999999999994,0.30999999999999994,1.0,6.0,0.040000000000000036,0.04081632653061229,0.9795918367346939,0.5,0.9833333333333332
267,Baseline,6,A,0.6,-0.050000000000000044,0.050000000000000044,1.0,5.0,0.4,0.3448275862068966,0.5172413793103449,1.0,0.6916666666666667
267,Frequency,6,A,0.7,0.04999999999999993,0.04999999999999993,0.45,3.0,-0.39999999999999997,-0.7499999999999998,1.3124999999999998,0.05,0.4999999999999999
268,Baseline,6,A,0.45,-0.2,0.2,0.7,1.0,0.5900000000000001,0.17378497790868927,0.1325478645066274,0.75,0.5416666666666666
268,Frequency,6,A,0.34,-0.31,0.31,0.6,7.0,0.76,0.9043896572459411,0.28622970535177394,0.75,0.6666666666666666
269,Baseline,6,A,0.9,0.25,0.25,0.6,2.0,0.010000000000000009,0.1442979053529868,0.27928626842513576,0.6,0.4499999999999999
269,Frequency,6,A,2.0,1.35,1.35,0.45,3.0,-1.0,-0.13333333333333341,0.8,0.55,0.4583333333333332
270,Baseline,6,A,1.29,0.64,0.64,0.65,4.0,-0.81,-0.19284149013878749,0.7538349159970781,0.3,0.5333333333333333
270,Frequency,6,A,0.63,-0.020000000000000018,0.020000000000000018,0.55,6.0,0.21999999999999997,0.1835883171070931,0.525730180806676,0.55,0.5833333333333333
271,Baseline,6,A,0.4,-0.25,0.25,0.6,2.0,0.5,0.8723235527359239,0.12688342585249804,0.0,0.7
271,Frequency,6,A,0.8,0.15000000000000002,0.15000000000000002,0.55,6.0,0.32000000000000006,-0.060377358490566135,0.9056603773584906,0.5,0.6666666666666666
272,Baseline,6,A,0.88,0.22999999999999998,0.22999999999999998,0.3,2.0,-0.20999999999999996,0.12165450121654509,0.8564476885644768,0.7,0.4083333333333333
272,Frequency,6,A,0.56,-0.08999999999999997,0.08999999999999997,0.45,6.0,0.43999999999999995,0.3181377303588747,0.6517943743937925,0.4,0.4166666666666666
273,Baseline,6,A,0.66,0.010000000000000009,0.010000000000000009,0.4,9.0,0.06999999999999995,0.05882352941176461,0.5546218487394958,0.55,0.425
273,Frequency,6,A,0.61,-0.040000000000000036,0.040000000000000036,0.5,8.0,-0.05999999999999994,0.010550113036925435,0.7354935945742276,0.45,0.475
274,Baseline,6,A,0.9,0.25,0.25,1.0,9.0,0.0,0.0,0.7465437788018433,0.0,0.6749999999999999
274,Frequency,6,A,1.0,0.35,0.35,0.9,9.0,0.0,0.0,0.8181818181818182,0.7,0.6583333333333332
275,Baseline,6,A,1.48,0.83,0.83,0.5,3.0,-1.39,-1.1240105540897096,1.171503957783641,0.25,0.4833333333333333
275,Frequency,6,A,1.1,0.45000000000000007,0.45000000000000007,0.65,4.0,-0.9900000000000001,-1.1616,1.408,0.55,0.625
276,Baseline,6,A,0.3,-0.35000000000000003,0.35000000000000003,0.55,6.0,0.3,0.44999999999999996,0.44999999999999996,0.35,0.5416666666666666
276,Frequency,6,A,0.7,0.04999999999999993,0.04999999999999993,0.65,8.0,-0.09999999999999998,-0.4262295081967213,0.9180327868852459,0.05,0.5333333333333333
279,Baseline,6,A,0.79,0.14,0.14,0.7,6.0,-0.29000000000000004,-0.5977859778597786,0.8745387453874539,0.2,0.7333333333333333
279,Frequency,6,A,0.8,0.15000000000000002,0.15000000000000002,1.0,7.0,0.08999999999999997,-0.22395326192794562,1.0905550146056477,0.3,0.8333333333333333
280,Baseline,6,A,0.66,0.010000000000000009,0.010000000000000009,0.65,3.0,0.12,0.5517241379310345,0.5689655172413792,0.25,0.725
280,Frequency,6,A,0.98,0.32999999999999996,0.32999999999999996,0.4,5.0,-0.28,-0.1977401129943503,0.692090395480226,0.55,0.425
281,Baseline,6,A,1.0,0.35,0.35,0.75,7.0,0.0,0.08438818565400841,0.5907172995780591,0.55,0.4833333333333333
281,Frequency,6,A,1.5,0.85,0.85,0.55,7.0,-1.1,-1.4477611940298507,1.5671641791044775,0.3,0.5083333333333333
282,Baseline,6,A,0.4,-0.25,0.25,0.6,3.0,-0.10000000000000003,-1.1102230246251565e-16,0.6666666666666666,0.0,0.4583333333333333
282,Frequency,6,A,0.6,-0.050000000000000044,0.050000000000000044,0.9,5.0,-0.39999999999999997,-0.8239700374531835,1.1235955056179776,0.35,0.925
284,Baseline,6,A,1.0,0.35,0.35,0.35,2.0,0.0,0.0,1.0,1.0,0.7916666666666667
284,Frequency,6,A,1.0,0.35,0.35,0.1,3.0,0.0,-0.2666666666666667,0.8,0.2,0.2749999999999999
288,Baseline,6,A,0.3,-0.35000000000000003,0.35000000000000003,0.55,5.0,0.8,2.156521739130435,0.5217391304347826,1.0,0.4916666666666666
288,Frequency,6,A,0.65,0.0,0.0,0.25,5.0,-0.2,-0.016570008285004212,0.5385252692626347,0.15,0.3666666666666666
290,Baseline,6,A,0.4,-0.25,0.25,0.7,8.0,0.14,0.09523809523809523,0.5254515599343186,0.45,0.6499999999999999
290,Frequency,6,A,0.4,-0.25,0.25,0.3,3.0,0.4,,,0.3,0.3583333333333333
291,Frequency,6,A,0.4,-0.25,0.25,0.9,1.0,0.29999999999999993,0.25000000000000006,0.3333333333333334,0.05,0.9416666666666668
292,Frequency,6,A,0.7,0.04999999999999993,0.04999999999999993,0.7,1.0,0.10000000000000009,0.0675675675675676,0.47297297297297297,0.25,0.4833333333333333
