Subnum,Condition,EstA,EstB,EstC,EstD,A_Confidence,B_Confidence,C_Confidence,D_Confidence,Phase
409,Frequency,0.8,0.6,0.7,0.3,8.0,8.0,5.0,2.0,3
409,Frequency,1.0,0.6,0.5,0.3,8.0,7.0,7.0,5.0,4
409,Frequency,0.9,0.6,0.5,0.3,8.0,7.0,7.0,7.0,5
409,Frequency,1.0,0.6,0.6,0.3,8.0,7.0,6.0,7.0,6
409,Frequency,1.0,0.6,0.5,0.3,7.0,8.0,6.0,7.0,7
410,Baseline,1.9,0.57,1.21,0.3,5.0,5.0,5.0,4.0,1
410,Baseline,1.28,0.72,1.2,0.1,5.0,5.0,5.0,5.0,2
410,Baseline,0.82,0.5,1.0,1.2,5.0,5.0,6.0,6.0,3
410,Baseline,0.8,0.1,0.78,1.1,5.0,5.0,6.0,6.0,4
410,Baseline,0.45,1.35,1.2,0.56,5.0,5.0,6.0,6.0,5
410,Baseline,0.3,2.0,0.9,0.5,5.0,5.0,6.0,6.0,6
410,Baseline,0.34,0.7,1.8,1.24,5.0,5.0,6.0,6.0,7
410,Frequency,3.0,0.6,2.0,4.0,4.0,6.0,2.0,8.0,1
410,Frequency,4.0,3.0,1.5,0.8,3.0,5.0,3.0,2.0,2
410,Frequency,1.0,0.8,0.3,1.2,5.0,5.0,5.0,4.0,3
410,Frequency,0.6,0.2,0.7,0.85,5.0,5.0,6.0,6.0,4
410,Frequency,0.67,0.5,0.32,1.34,5.0,5.0,6.0,8.0,5
410,Frequency,0.34,0.45,0.38,1.2,5.0,4.0,5.0,5.0,6
410,Frequency,1.85,1.2,0.3,0.75,6.0,6.0,5.0,5.0,7
411,Baseline,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1
411,Baseline,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
411,Baseline,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
411,Baseline,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4
411,Baseline,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5
411,Baseline,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6
411,Baseline,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7
411,Frequency,1.5,1.0,1.0,1.0,10.0,5.0,3.0,3.0,1
411,Frequency,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,2
411,Frequency,1.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,3
411,Frequency,2.0,3.0,6.0,5.0,5.0,2.0,2.0,2.0,4
411,Frequency,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,5
411,Frequency,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,6
411,Frequency,2.0,2.0,4.0,2.0,2.0,3.0,1.0,4.0,7
412,Baseline,0.6,0.8,0.3,0.5,7.0,8.0,7.0,6.0,1
412,Baseline,0.7,0.5,0.6,0.4,6.0,7.0,8.0,8.0,2
412,Baseline,0.7,0.8,0.5,0.6,7.0,7.0,7.0,6.0,3
412,Baseline,0.7,0.8,0.4,0.2,7.0,8.0,7.0,7.0,4
412,Baseline,0.6,0.8,0.6,0.2,6.0,8.0,6.0,9.0,5
412,Baseline,0.7,0.8,0.6,0.2,8.0,8.0,5.0,9.0,6
412,Baseline,0.9,0.6,0.4,0.3,8.0,5.0,7.0,7.0,7
412,Frequency,0.75,0.3,0.1,1.0,10.0,10.0,10.0,10.0,1
412,Frequency,0.8,0.4,0.1,0.4,8.0,5.0,7.0,10.0,2
412,Frequency,0.8,0.5,0.3,0.6,7.0,6.0,6.0,5.0,3
412,Frequency,0.4,0.9,0.7,0.6,5.0,7.0,6.0,5.0,4
412,Frequency,0.6,0.7,0.5,0.3,8.0,8.0,5.0,8.0,5
412,Frequency,1.0,0.6,0.4,0.6,8.0,7.0,6.0,7.0,6
412,Frequency,1.0,0.7,0.2,0.6,9.0,8.0,7.0,8.0,7
413,Baseline,0.45,0.23,0.4,0.24,2.0,2.0,1.0,1.0,1
413,Baseline,-0.2,0.11,0.34,0.5,1.0,1.0,1.0,1.0,2
413,Baseline,0.3,-0.29,0.79,1.23,2.0,10.0,1.0,1.0,3
413,Baseline,0.78,0.2,0.9,0.35,2.0,1.0,1.0,1.0,4
413,Baseline,0.4,-0.87,0.88,0.11,3.0,4.0,2.0,2.0,5
413,Baseline,0.8,0.23,0.43,0.64,6.0,3.0,3.0,2.0,6
413,Baseline,0.11,0.89,1.0,0.55,1.0,1.0,1.0,1.0,7
413,Frequency,0.73,1.28,1.23,0.83,3.0,2.0,2.0,1.0,1
413,Frequency,0.5,0.1,0.66,0.36,9.0,8.0,2.0,3.0,2
413,Frequency,0.88,0.45,0.35,0.72,10.0,6.0,10.0,10.0,3
413,Frequency,1.02,1.0,0.63,0.42,10.0,10.0,8.0,5.0,4
413,Frequency,0.72,0.63,0.2,1.08,5.0,5.0,1.0,3.0,5
413,Frequency,0.6,0.11,0.36,0.42,10.0,10.0,2.0,10.0,6
413,Frequency,0.23,0.6,0.42,0.1,1.0,1.0,1.0,1.0,7
414,Baseline,7.0,6.0,5.0,3.0,2.0,1.0,2.0,1.0,1
414,Baseline,7.0,5.0,5.0,3.0,3.0,2.0,2.0,1.0,2
414,Baseline,7.0,13.0,8.0,10.0,2.0,4.0,3.0,5.0,3
414,Baseline,10.0,9.0,8.0,5.0,2.0,3.0,2.0,2.0,4
414,Baseline,7.0,7.0,9.0,4.0,2.0,2.0,2.0,3.0,5
414,Baseline,8.0,7.0,6.0,7.0,2.0,1.0,2.0,2.0,6
414,Baseline,9.0,10.0,13.0,10.0,3.0,4.0,2.0,2.0,7
414,Frequency,4.0,3.0,5.0,7.0,1.0,2.0,1.0,2.0,1
414,Frequency,6.0,6.0,3.0,4.0,4.0,3.0,2.0,2.0,2
414,Frequency,4.0,5.0,2.0,3.0,3.0,4.0,4.0,2.0,3
414,Frequency,5.0,5.0,4.0,5.0,2.0,4.0,2.0,4.0,4
414,Frequency,5.0,5.0,2.0,3.0,5.0,4.0,2.0,2.0,5
414,Frequency,6.0,5.0,4.0,5.0,2.0,4.0,2.0,4.0,6
414,Frequency,8.0,6.0,5.0,7.0,1.0,3.0,2.0,2.0,7
415,Baseline,0.73,0.25,0.78,0.89,7.0,4.0,6.0,1.0,1
415,Baseline,0.67,0.27,1.17,-0.08,8.0,7.0,7.0,2.0,2
415,Baseline,0.39,0.47,0.66,0.66,6.0,2.0,7.0,6.0,3
415,Baseline,1.17,0.41,0.67,0.69,7.0,2.0,5.0,3.0,4
415,Baseline,-0.32,0.58,0.64,0.04,7.0,2.0,7.0,8.0,5
415,Baseline,2.07,0.29,0.67,0.43,3.0,4.0,2.0,3.0,6
415,Baseline,0.89,0.67,1.16,2.01,1.0,2.0,1.0,1.0,7
415,Frequency,0.59,0.11,0.31,0.17,2.0,3.0,2.0,2.0,1
415,Frequency,0.17,0.48,1.1,0.69,3.0,2.0,4.0,3.0,2
415,Frequency,0.18,0.72,1.17,-0.66,1.0,5.0,4.0,6.0,3
415,Frequency,0.78,1.26,1.16,-0.26,6.0,6.0,3.0,7.0,4
415,Frequency,0.68,0.27,1.17,1.47,7.0,3.0,2.0,7.0,5
415,Frequency,0.23,0.67,1.17,0.45,6.0,7.0,6.0,1.0,6
415,Frequency,0.56,1.68,0.67,1.2,4.0,3.0,3.0,3.0,7
416,Baseline,4.2,2.5,1.5,0.82,3.0,4.0,4.0,4.0,1
416,Baseline,3.1,3.2,2.5,1.2,2.0,2.0,2.0,2.0,2
416,Baseline,6.8,2.3,5.2,1.2,4.0,4.0,3.0,2.0,3
416,Baseline,5.8,3.2,4.0,2.1,3.0,2.0,2.0,2.0,4
416,Baseline,4.2,1.3,5.8,1.8,4.0,2.0,4.0,2.0,5
416,Baseline,3.8,1.7,4.2,0.6,2.0,2.0,3.0,3.0,6
416,Baseline,17.0,8.0,14.0,6.0,4.0,3.0,4.0,3.0,7
416,Frequency,3.5,2.3,3.62,2.18,2.0,1.0,2.0,2.0,1
416,Frequency,3.91,1.87,2.83,0.81,4.0,3.0,3.0,3.0,2
416,Frequency,3.5,5.6,3.2,2.8,2.0,3.0,2.0,2.0,3
416,Frequency,0.0,6.45,5.7,0.0,10.0,8.0,8.0,10.0,4
416,Frequency,7.6,5.2,6.8,4.4,3.0,2.0,4.0,3.0,5
416,Frequency,1.8,5.2,1.6,0.0,4.0,6.0,5.0,10.0,6
416,Frequency,0.5,4.5,2.5,3.5,3.0,3.0,3.0,3.0,7
417,Baseline,0.3,0.5,1.3,0.2,9.0,9.0,9.0,9.0,1
417,Baseline,0.5,0.5,0.5,0.5,7.0,9.0,6.0,9.0,2
417,Baseline,0.3,0.6,0.4,0.5,5.0,5.0,5.0,5.0,3
417,Baseline,0.5,0.5,0.5,0.5,9.0,9.0,9.0,9.0,4
417,Baseline,0.5,0.5,0.5,0.5,9.0,9.0,9.0,9.0,5
417,Baseline,0.5,0.5,0.5,0.5,9.0,9.0,9.0,9.0,6
417,Baseline,0.5,0.5,0.5,0.5,10.0,10.0,10.0,10.0,7
417,Frequency,0.9,-0.4,0.6,-0.2,7.0,3.0,5.0,3.0,1
417,Frequency,1.4,0.5,1.3,0.4,7.0,5.0,6.0,4.0,2
417,Frequency,1.5,0.4,1.6,0.5,8.0,8.0,8.0,8.0,3
417,Frequency,0.65,0.5,1.0,0.55,9.0,9.0,9.0,9.0,4
417,Frequency,1.3,0.4,1.6,-0.3,9.0,9.0,9.0,9.0,5
417,Frequency,0.9,-0.1,0.4,-0.1,9.0,9.0,9.0,9.0,6
417,Frequency,1.3,0.1,1.7,0.4,9.0,9.0,8.0,9.0,7
418,Baseline,3.0,2.5,4.5,3.0,3.0,2.0,1.0,2.0,1
418,Baseline,5.0,3.0,5.0,3.5,3.0,2.0,4.0,4.0,2
418,Baseline,5.0,6.0,3.0,5.0,3.0,3.0,3.0,3.0,3
418,Baseline,6.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,4
418,Baseline,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,5
418,Baseline,3.0,6.0,3.0,6.0,3.0,3.0,4.0,3.0,6
418,Baseline,40.0,10.0,30.0,20.0,3.0,3.0,3.0,3.0,7
418,Frequency,0.49,0.41,0.42,0.81,5.0,8.0,2.0,4.0,1
418,Frequency,0.45,1.41,0.81,0.32,2.0,3.0,5.0,4.0,2
418,Frequency,0.76,1.04,0.81,0.45,5.0,4.0,2.0,4.0,3
418,Frequency,0.8,0.3,0.67,0.3,4.0,2.0,3.0,3.0,4
418,Frequency,1.25,2.4,2.3,1.6,3.0,3.0,2.0,4.0,5
418,Frequency,2.3,3.0,5.1,4.0,3.0,3.0,3.0,3.0,6
418,Frequency,2.0,3.0,1.0,4.0,3.0,2.0,4.0,5.0,7
419,Baseline,3.0,5.52,5.54,3.0,1.0,2.0,2.0,1.0,1
419,Baseline,6.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,2
419,Baseline,3.0,6.0,7.0,2.0,3.0,3.0,3.0,2.0,3
419,Baseline,3.0,8.0,6.0,3.0,2.0,2.0,2.0,2.0,4
419,Baseline,2.0,9.0,5.0,3.0,1.0,2.0,2.0,2.0,5
419,Baseline,5.0,3.0,6.0,4.0,1.0,4.0,1.0,1.0,6
419,Baseline,4.0,4.0,10.0,6.0,2.0,2.0,2.0,2.0,7
419,Frequency,6.78,10.56,2.45,4.0,4.0,3.0,3.0,,1
419,Frequency,9.65,1.0,6.77,4.0,5.0,4.0,4.0,1.0,2
419,Frequency,5.44,2.0,-0.78,5.64,4.0,3.0,5.0,3.0,3
419,Frequency,6.23,3.0,6.43,5.0,4.0,2.0,4.0,2.0,4
419,Frequency,6.56,5.0,9.56,5.66,3.0,2.0,4.0,2.0,5
419,Frequency,4.98,5.0,7.98,4.0,2.0,2.0,1.0,1.0,6
419,Frequency,12.0,6.0,6.0,4.0,2.0,3.0,1.0,1.0,7
420,Baseline,2.0,3.8,6.7,5.0,5.0,5.0,5.0,5.0,1
420,Baseline,3.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,2
420,Baseline,5.0,6.0,7.0,8.0,5.0,5.0,5.0,5.0,3
420,Baseline,4.8,2.8,6.8,4.8,5.0,5.0,5.0,5.0,4
420,Baseline,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5
420,Baseline,4.8,3.8,3.6,6.7,5.0,5.0,5.0,5.0,6
420,Baseline,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7
420,Frequency,3.8,1.2,0.0,4.7,7.0,6.0,5.0,7.0,1
420,Frequency,3.4,4.8,2.0,2.0,7.0,8.0,5.0,5.0,2
420,Frequency,5.3,2.8,2.8,4.5,8.0,7.0,8.0,7.0,3
420,Frequency,4.8,3.0,2.0,4.8,5.0,5.0,5.0,5.0,4
420,Frequency,7.6,3.8,4.0,5.0,8.0,5.0,5.0,6.0,5
420,Frequency,6.6,4.8,3.9,5.2,7.0,5.0,5.0,6.0,6
420,Frequency,7.6,7.5,4.8,6.8,6.0,8.0,5.0,5.0,7
421,Baseline,0.5,0.5,0.0,0.4,7.0,5.0,4.0,6.0,1
421,Baseline,0.7,0.2,0.8,0.1,6.0,6.0,7.0,5.0,2
421,Baseline,0.5,0.4,0.5,0.7,6.0,5.0,5.0,6.0,3
421,Baseline,0.5,0.2,0.8,0.6,5.0,,6.0,7.0,4
421,Baseline,0.8,0.7,0.8,0.6,6.0,5.0,7.0,7.0,5
421,Baseline,0.5,0.3,0.8,0.5,8.0,6.0,7.0,8.0,6
421,Baseline,0.5,0.7,0.8,0.6,6.0,7.0,8.0,7.0,7
421,Frequency,0.3,0.5,0.0,0.3,6.0,7.0,7.0,6.0,1
421,Frequency,0.5,0.7,0.7,0.6,6.0,8.0,8.0,5.0,2
421,Frequency,0.8,0.5,5.0,0.0,6.0,7.0,5.0,8.0,3
421,Frequency,0.6,0.5,0.6,0.3,7.0,6.0,6.0,5.0,4
421,Frequency,0.3,0.5,0.8,-0.1,7.0,7.0,7.0,9.0,5
421,Frequency,0.5,0.3,0.6,0.6,8.0,6.0,5.0,5.0,6
421,Frequency,0.3,0.5,1.0,0.5,4.0,2.0,4.0,2.0,7
422,Baseline,0.6,0.2,0.9,0.7,3.0,3.0,5.0,2.0,1
422,Baseline,0.6,0.2,0.9,0.7,3.0,3.0,5.0,2.0,2
422,Baseline,0.6,0.2,0.9,0.7,3.0,3.0,5.0,2.0,3
422,Baseline,0.5,0.6,0.8,0.3,3.0,2.0,2.0,4.0,4
422,Baseline,0.6,0.2,0.9,0.7,3.0,3.0,5.0,2.0,5
422,Baseline,0.6,0.2,0.9,0.7,3.0,3.0,5.0,2.0,6
422,Baseline,0.6,0.2,0.9,0.7,3.0,3.0,5.0,2.0,7
422,Frequency,0.6,0.36,1.01,0.36,7.0,7.0,7.0,7.0,1
422,Frequency,0.2,-0.5,1.0,0.3,5.0,7.0,6.0,6.0,2
422,Frequency,0.2,0.0,0.55,0.62,5.0,3.0,5.0,4.0,3
422,Frequency,0.4,0.92,0.84,0.63,3.0,3.0,3.0,2.0,4
422,Frequency,0.6,0.4,0.8,0.6,3.0,3.0,3.0,3.0,5
422,Frequency,0.4,0.7,0.7,0.3,3.0,3.0,4.0,4.0,6
422,Frequency,0.6,0.2,0.7,0.9,3.0,3.0,2.0,5.0,7
423,Baseline,0.7,0.5,0.4,0.7,2.0,3.0,2.0,3.0,1
423,Baseline,0.4,0.6,0.4,0.8,2.0,1.0,2.0,3.0,2
423,Baseline,0.6,0.8,0.7,0.3,1.0,2.0,2.0,3.0,3
423,Baseline,0.6,0.5,0.6,0.7,1.0,1.0,1.0,1.0,4
423,Baseline,0.6,0.6,0.5,0.8,2.0,2.0,2.0,2.0,5
423,Baseline,0.4,0.5,0.6,0.5,2.0,2.0,2.0,2.0,6
423,Baseline,0.7,0.5,0.1,0.2,1.0,1.0,1.0,1.0,7
423,Frequency,1.2,0.4,0.8,0.3,6.0,1.0,7.0,1.0,1
423,Frequency,1.1,0.07,0.6,0.23,7.0,8.0,3.0,6.0,2
423,Frequency,0.7,0.4,0.4,0.6,3.0,3.0,3.0,3.0,3
423,Frequency,0.7,0.6,0.7,0.3,3.0,3.0,4.0,2.0,4
423,Frequency,0.68,-0.1,0.7,0.6,3.0,8.0,3.0,3.0,5
423,Frequency,0.6,0.3,0.7,0.4,3.0,3.0,4.0,4.0,6
423,Frequency,0.5,0.7,0.9,0.2,3.0,3.0,5.0,1.0,7
424,Baseline,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0,1
424,Baseline,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0,2
424,Baseline,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0,3
424,Baseline,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0,4
424,Baseline,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0,5
424,Baseline,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0,6
424,Baseline,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,7
424,Frequency,0.5,0.6,-0.1,0.1,1.0,1.0,1.0,1.0,1
424,Frequency,0.3,0.3,0.75,0.5,1.0,1.0,1.0,1.0,2
424,Frequency,0.1,-0.1,0.6,0.6,6.0,6.0,6.0,6.0,3
424,Frequency,0.3,0.3,0.6,1.25,6.0,6.0,6.0,6.0,4
424,Frequency,0.5,0.5,0.5,0.5,6.0,6.0,6.0,6.0,5
424,Frequency,1.0,-0.1,-0.8,0.6,6.0,6.0,6.0,6.0,6
424,Frequency,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,7
425,Baseline,0.2,0.85,0.36,-1.5,2.0,7.0,2.0,9.0,1
425,Baseline,0.5,0.8,1.0,-0.2,1.0,2.0,6.0,9.0,2
425,Baseline,1.0,0.9,0.73,0.5,1.0,1.0,1.0,1.0,3
425,Baseline,2.0,1.5,0.8,-1.0,8.0,6.0,5.0,7.0,4
425,Baseline,4.0,2.3,1.5,0.5,8.0,3.0,6.0,6.0,5
425,Baseline,3.0,1.6,1.2,0.7,3.0,1.0,3.0,1.0,6
425,Baseline,3.5,1.0,2.5,-1.0,5.0,5.0,5.0,5.0,7
425,Frequency,0.56,1.34,0.4,0.23,4.0,7.0,3.0,2.0,1
425,Frequency,0.64,1.12,0.96,0.3,4.0,8.0,4.0,5.0,2
425,Frequency,1.2,0.4,1.3,0.2,5.0,3.0,6.0,5.0,3
425,Frequency,0.25,0.55,1.9,0.65,6.0,5.0,7.0,3.0,4
425,Frequency,2.0,0.56,0.89,0.35,9.0,6.0,5.0,3.0,5
425,Frequency,2.0,0.81,0.47,0.1,8.0,6.0,1.0,2.0,6
425,Frequency,3.0,0.4,2.5,0.15,9.0,6.0,7.0,9.0,7
426,Baseline,0.22,-0.22,0.76,0.43,5.0,8.0,7.0,5.0,1
426,Baseline,0.88,0.12,0.76,0.11,5.0,7.0,7.0,5.0,2
426,Baseline,0.98,0.34,0.56,0.11,7.0,5.0,5.0,5.0,3
426,Baseline,0.54,0.88,0.63,0.24,5.0,7.0,7.0,5.0,4
426,Baseline,0.88,1.02,0.75,0.33,5.0,5.0,7.0,5.0,5
426,Baseline,0.88,0.45,0.77,0.66,8.0,7.0,5.0,5.0,6
426,Baseline,0.76,0.84,0.67,0.22,5.0,5.0,5.0,2.0,7
426,Frequency,0.87,0.24,0.47,-0.12,10.0,6.0,7.0,5.0,1
426,Frequency,0.66,1.02,1.66,0.24,5.0,5.0,10.0,2.0,2
426,Frequency,0.45,0.12,0.88,0.24,5.0,5.0,8.0,2.0,3
426,Frequency,0.45,0.24,0.89,0.0,7.0,3.0,10.0,,4
426,Frequency,0.45,0.0,1.02,0.0,7.0,,7.0,,5
426,Frequency,0.89,0.24,0.67,0.12,8.0,2.0,8.0,2.0,6
426,Frequency,0.67,0.12,0.84,0.24,5.0,2.0,5.0,2.0,7
427,Baseline,2.0,2.0,4.0,6.0,4.0,6.0,3.0,3.0,1
427,Baseline,2.0,6.0,7.0,8.0,5.0,4.0,3.0,9.0,2
427,Baseline,2.0,4.0,2.0,2.0,8.0,7.0,9.0,8.0,3
427,Baseline,7.0,2.0,1.0,2.0,9.0,8.0,6.0,9.0,4
427,Baseline,3.0,2.0,5.0,2.0,7.0,8.0,9.0,3.0,5
427,Baseline,1.0,3.0,6.0,8.0,2.0,4.0,7.0,9.0,6
427,Baseline,4.0,6.0,3.0,7.0,5.0,4.0,6.0,3.0,7
427,Frequency,0.6,0.56,0.1,0.8,4.0,6.0,3.0,7.0,1
427,Frequency,0.5,0.01,0.5,0.8,2.0,1.0,1.0,9.0,2
427,Frequency,0.9,0.8,0.9,4.0,10.0,1.0,1.0,3.0,3
427,Frequency,2.0,4.0,6.0,8.0,2.0,6.0,1.0,9.0,4
427,Frequency,7.0,10.0,3.0,6.0,2.0,8.0,1.0,2.0,5
427,Frequency,6.0,1.0,1.0,2.0,2.0,9.0,9.0,9.0,6
427,Frequency,3.0,2.0,1.0,1.0,8.0,4.0,9.0,10.0,7
428,Baseline,0.0,5.26,0.0,4.23,10.0,2.0,10.0,3.0,1
428,Baseline,0.0,6.89,0.0,3.58,10.0,2.0,10.0,1.0,2
428,Baseline,0.0,3.14,0.0,4.2,10.0,2.0,10.0,1.0,3
428,Baseline,0.0,3.56,0.0,4.23,10.0,2.0,10.0,2.0,4
428,Baseline,0.0,6.49,0.0,3.46,10.0,2.0,10.0,2.0,5
428,Baseline,0.0,3.78,0.0,6.24,10.0,2.0,10.0,3.0,6
428,Baseline,28.0,32.0,0.0,0.0,1.0,2.0,10.0,10.0,7
428,Frequency,3.64,2.56,1.2,2.49,2.0,2.0,3.0,2.0,1
428,Frequency,6.23,0.0,3.5,0.37,6.0,10.0,2.0,10.0,2
428,Frequency,0.0,3.46,2.36,0.0,10.0,5.0,2.0,10.0,3
428,Frequency,10.48,0.0,4.26,0.0,7.0,10.0,6.0,10.0,4
428,Frequency,6.87,0.0,2.56,0.0,6.0,10.0,2.0,10.0,5
428,Frequency,0.0,4.12,0.0,1.84,10.0,8.0,10.0,4.0,6
428,Frequency,46.0,2.0,13.0,14.0,3.0,6.0,2.0,3.0,7
429,Baseline,0.78,0.3,0.5,-0.2,5.0,5.0,5.0,5.0,1
429,Baseline,0.7,0.4,0.7,0.3,1.0,1.0,1.0,1.0,2
429,Baseline,0.4,0.02,0.4,0.05,1.0,1.0,1.0,1.0,3
429,Baseline,0.5,0.23,0.5,0.2,3.0,1.0,3.0,1.0,4
429,Baseline,2.0,0.35,1.0,0.2,3.0,1.0,2.0,1.0,5
429,Baseline,0.78,0.44,0.4,0.2,1.0,1.0,1.0,1.0,6
429,Baseline,0.6,0.3,0.4,0.2,1.0,1.0,1.0,1.0,7
429,Frequency,0.2,0.6,0.5,0.3,1.0,6.0,7.0,4.0,1
429,Frequency,0.4,0.8,0.7,0.4,3.0,4.0,6.0,3.0,2
429,Frequency,1.0,0.23,0.56,0.23,7.0,3.0,3.0,3.0,3
429,Frequency,0.89,0.1,0.56,0.43,6.0,2.0,3.0,1.0,4
429,Frequency,1.23,2.1,1.56,0.34,2.0,6.0,4.0,1.0,5
429,Frequency,6.0,3.0,2.23,4.0,5.0,1.0,1.0,2.0,6
429,Frequency,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,7
430,Baseline,0.1,0.3,0.5,0.2,2.0,3.0,3.0,2.0,1
430,Baseline,0.5,0.4,0.4,0.6,3.0,3.0,2.0,3.0,2
430,Baseline,0.5,0.5,0.5,0.5,3.0,3.0,3.0,3.0,3
430,Baseline,0.5,0.0,0.2,0.65,2.0,2.0,2.0,3.0,4
430,Baseline,0.5,0.0,0.2,0.65,2.0,3.0,2.0,2.0,5
430,Baseline,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6
430,Baseline,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,7
430,Frequency,0.8,0.3,0.65,0.3,5.0,2.0,5.0,3.0,1
430,Frequency,0.6,0.2,0.5,0.5,5.0,4.0,3.0,2.0,2
430,Frequency,0.75,0.3,0.6,0.25,5.0,5.0,4.0,4.0,3
430,Frequency,0.5,0.5,0.5,0.5,3.0,3.0,3.0,3.0,4
430,Frequency,0.85,0.5,0.8,0.5,4.0,4.0,3.0,4.0,5
430,Frequency,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,6
430,Frequency,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,7
431,Baseline,0.06,1.14,0.34,0.45,7.0,6.0,1.0,2.0,1
431,Baseline,0.32,0.02,0.78,1.13,8.0,6.0,1.0,5.0,2
431,Baseline,0.33,1.15,0.67,0.68,8.0,9.0,6.0,1.0,3
431,Baseline,0.74,-0.06,0.88,0.23,6.0,1.0,9.0,7.0,4
431,Baseline,0.34,1.98,0.43,-0.01,7.0,5.0,10.0,9.0,5
431,Baseline,0.67,0.78,0.59,1.11,3.0,1.0,4.0,9.0,6
431,Baseline,1.01,0.55,1.0,0.03,6.0,9.0,8.0,2.0,7
431,Frequency,0.12,0.72,0.4,-0.32,3.0,6.0,6.0,9.0,1
431,Frequency,0.72,1.03,-0.04,1.13,8.0,7.0,4.0,3.0,2
431,Frequency,0.45,1.13,0.98,-0.06,8.0,10.0,1.0,4.0,3
431,Frequency,0.12,-0.09,0.03,1.27,9.0,7.0,1.0,2.0,4
431,Frequency,1.1,0.65,0.07,0.04,5.0,10.0,8.0,7.0,5
431,Frequency,1.01,-0.45,0.08,1.46,3.0,8.0,5.0,7.0,6
431,Frequency,1.19,0.02,0.78,1.13,5.0,10.0,2.0,6.0,7
432,Baseline,0.0,3.5,11.0,0.0,9.0,4.0,8.0,9.0,1
432,Baseline,0.0,6.0,5.0,0.0,9.0,7.0,6.0,9.0,2
432,Baseline,0.0,5.0,9.0,0.0,9.0,6.0,6.0,9.0,3
432,Baseline,0.0,6.0,5.0,0.0,8.0,4.0,2.0,8.0,4
432,Baseline,0.0,5.0,7.0,0.0,7.0,2.0,2.0,9.0,5
432,Baseline,0.0,9.0,5.0,0.0,9.0,3.0,1.0,9.0,6
432,Baseline,40.0,30.0,90.0,0.0,2.0,2.0,6.0,10.0,7
432,Frequency,10.0,5.0,3.0,15.0,3.0,2.0,1.0,2.0,1
432,Frequency,10.0,0.0,9.0,0.0,2.0,9.0,2.0,9.0,2
432,Frequency,7.0,0.0,0.0,4.0,6.0,9.0,9.0,4.0,3
432,Frequency,8.0,0.0,0.0,4.0,5.0,9.0,8.0,4.0,4
432,Frequency,7.0,0.0,0.0,4.5,6.0,8.0,8.0,6.0,5
432,Frequency,9.0,0.0,0.0,1.0,6.0,7.0,7.0,6.0,6
432,Frequency,50.0,0.0,20.0,30.0,2.0,10.0,2.0,2.0,7
433,Baseline,1.2,1.3,0.34,0.56,7.0,6.0,8.0,7.0,1
433,Baseline,1.03,0.87,0.34,0.56,7.0,6.0,8.0,7.0,2
433,Baseline,1.2,0.43,0.34,0.76,7.0,6.0,8.0,8.0,3
433,Baseline,0.89,0.79,0.47,1.09,5.0,6.0,6.0,7.0,4
433,Baseline,0.58,0.7,0.98,0.52,6.0,7.0,7.0,7.0,5
433,Baseline,0.47,0.89,0.34,0.56,7.0,6.0,7.0,7.0,6
433,Baseline,1.23,0.55,0.34,0.56,7.0,6.0,8.0,7.0,7
433,Frequency,0.57,0.2,1.04,0.35,6.0,5.0,7.0,5.0,1
433,Frequency,0.47,3.0,0.74,0.89,9.0,1.03,6.0,7.0,2
433,Frequency,0.87,0.95,1.02,0.2,8.0,6.0,6.0,7.0,3
433,Frequency,0.86,0.43,1.01,0.4,8.0,7.0,7.0,7.0,4
433,Frequency,0.94,0.43,0.84,0.76,5.0,7.0,7.0,6.0,5
